集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,業種中分類コード,業種中分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2021,47,沖縄県,E,製造業,27,業務用機械器具製造業,45～49歳,31.77,69.65,450.89
2021,47,沖縄県,E,製造業,27,業務用機械器具製造業,50～54歳,26.36,58.3,374.62
2021,47,沖縄県,E,製造業,27,業務用機械器具製造業,55～59歳,30.85,53.96,424.16
2021,47,沖縄県,E,製造業,27,業務用機械器具製造業,60～64歳,17.5,23,233
2021,47,沖縄県,E,製造業,27,業務用機械器具製造業,65～69歳,-,-,-
2021,47,沖縄県,E,製造業,27,業務用機械器具製造業,70歳～,19,30,258
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,年齢計,34.67,91.15,507.19
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,～19歳,-,-,-
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,20～24歳,-,-,-
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,25～29歳,-,-,-
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,30～34歳,23.22,60.53,339.17
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,35～39歳,27.2,73.26,399.66
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,40～44歳,31.72,81.45,462.09
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,45～49歳,32.81,90.96,484.68
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,50～54歳,42.1,104.81,610.01
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,55～59歳,63.75,157.62,922.62
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,60～64歳,-,-,-
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,65～69歳,-,-,-
2021,47,沖縄県,E,製造業,28,電子部品・デバイス・電子回路製造業,70歳～,-,-,-
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,年齢計,25.08,60.13,361.09
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,～19歳,-,-,-
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,20～24歳,18.03,42.97,259.33
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,25～29歳,19.81,43.27,280.99
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,30～34歳,22.85,55.84,330.04
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,35～39歳,24.26,34.25,325.37
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,40～44歳,24.39,60.46,353.14
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,45～49歳,23.17,56.56,334.6
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,50～54歳,30.98,73.73,445.49
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,55～59歳,30.99,103.18,475.06
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,60～64歳,26.26,51.08,366.2
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,65～69歳,20.33,30.77,274.73
2021,47,沖縄県,E,製造業,29,電気機械器具製造業,70歳～,17.31,20.76,228.48
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,年齢計,-,-,-
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,～19歳,-,-,-
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,20～24歳,-,-,-
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,25～29歳,-,-,-
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,30～34歳,-,-,-
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,35～39歳,-,-,-
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,40～44歳,-,-,-
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,45～49歳,-,-,-
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,50～54歳,-,-,-
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,55～59歳,-,-,-
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,60～64歳,-,-,-
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,65～69歳,-,-,-
2021,47,沖縄県,E,製造業,30,情報通信機械器具製造業,70歳～,-,-,-
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,年齢計,25.95,72.54,383.94
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,～19歳,16.7,0,200.4
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,20～24歳,15.79,52.13,241.61
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,25～29歳,21.53,64.98,323.34
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,30～34歳,22.56,74.44,345.16
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,35～39歳,28.22,79.11,417.75
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,40～44歳,28.97,93.52,441.16
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,45～49歳,36.71,76.33,516.85
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,50～54歳,36.92,84.62,527.66
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,55～59歳,29.49,110.15,464.03
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,60～64歳,26.83,87.1,409.06
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,65～69歳,20.97,70.2,321.84
2021,47,沖縄県,E,製造業,31,輸送用機械器具製造業,70歳～,26.73,18.4,339.16
2021,47,沖縄県,E,製造業,32,その他の製造業,年齢計,21.85,41.11,303.31
2021,47,沖縄県,E,製造業,32,その他の製造業,～19歳,-,-,-
2021,47,沖縄県,E,製造業,32,その他の製造業,20～24歳,16.61,3.5,202.82
2021,47,沖縄県,E,製造業,32,その他の製造業,25～29歳,19.44,51.54,284.82
2021,47,沖縄県,E,製造業,32,その他の製造業,30～34歳,23.55,59.88,342.48
2021,47,沖縄県,E,製造業,32,その他の製造業,35～39歳,22.68,47.35,319.51
2021,47,沖縄県,E,製造業,32,その他の製造業,40～44歳,21.43,42.72,299.88
2021,47,沖縄県,E,製造業,32,その他の製造業,45～49歳,26.36,56.4,372.72
2021,47,沖縄県,E,製造業,32,その他の製造業,50～54歳,19.07,23.46,252.3
2021,47,沖縄県,E,製造業,32,その他の製造業,55～59歳,21.27,2.53,257.77
2021,47,沖縄県,E,製造業,32,その他の製造業,60～64歳,23.2,3.85,282.25
2021,47,沖縄県,E,製造業,32,その他の製造業,65～69歳,21.75,0,261
2021,47,沖縄県,E,製造業,32,その他の製造業,70歳～,-,-,-
2021,47,沖縄県,G,情報通信業,39,情報サービス業,年齢計,27.06,66.12,390.84
2021,47,沖縄県,G,情報通信業,39,情報サービス業,～19歳,12.35,0,148.2
2021,47,沖縄県,G,情報通信業,39,情報サービス業,20～24歳,18.37,21.9,242.34
2021,47,沖縄県,G,情報通信業,39,情報サービス業,25～29歳,24.24,48.17,339.05
2021,47,沖縄県,G,情報通信業,39,情報サービス業,30～34歳,25.43,57.68,362.84
2021,47,沖縄県,G,情報通信業,39,情報サービス業,35～39歳,26.62,76.96,396.4
2021,47,沖縄県,G,情報通信業,39,情報サービス業,40～44歳,25.65,64.22,372.02
2021,47,沖縄県,G,情報通信業,39,情報サービス業,45～49歳,26.74,69.35,390.23
2021,47,沖縄県,G,情報通信業,39,情報サービス業,50～54歳,37.44,111.21,560.49
2021,47,沖縄県,G,情報通信業,39,情報サービス業,55～59歳,42.88,105.51,620.07
2021,47,沖縄県,G,情報通信業,39,情報サービス業,60～64歳,25.11,0,301.32
2021,47,沖縄県,G,情報通信業,39,情報サービス業,65～69歳,-,-,-
2021,47,沖縄県,G,情報通信業,39,情報サービス業,70歳～,-,-,-
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,年齢計,26.22,78.38,393.02
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,～19歳,15.82,27.81,217.65
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,20～24歳,18.75,35.3,260.3
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,25～29歳,21.46,59.89,317.41
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,30～34歳,22.51,68.64,338.76
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,35～39歳,24.46,70.25,363.77
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,40～44歳,27.74,90.28,423.16
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,45～49歳,30.17,100.25,462.29
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,50～54歳,31.26,102.79,477.91
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,55～59歳,30.3,102.94,466.54
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,60～64歳,24.82,47.58,345.42
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,65～69歳,23.18,27.14,305.3
2021,47,沖縄県,I,卸売業，小売業,I1,卸売業,70歳～,19.81,17.22,254.94
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,年齢計,21.98,38.88,302.64
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,～19歳,15.44,4.13,189.41
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,20～24歳,17.3,32.77,240.37
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,25～29歳,19,36.3,264.3
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,30～34歳,20.39,34.68,279.36
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,35～39歳,24.06,44.41,333.13
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,40～44歳,23.49,46.58,328.46
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,45～49歳,24.18,45.99,336.15
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,50～54歳,23.17,38.61,316.65
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,55～59歳,24.05,46.41,335.01
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,60～64歳,20.05,25.59,266.19
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,65～69歳,18.05,14.71,231.31
2021,47,沖縄県,I,卸売業，小売業,I2,小売業,70歳～,37.14,11.29,456.97
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,年齢計,24.47,64.79,358.43
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,～19歳,-,-,-
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,20～24歳,18.8,38.01,263.61
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,25～29歳,15.11,25.24,206.56
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,30～34歳,21.06,51.2,303.92
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,35～39歳,25.83,53.76,363.72
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,40～44歳,27.97,71.24,406.88
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,45～49歳,40.87,192.1,682.54
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,50～54歳,19.07,60.68,289.52
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,55～59歳,47.12,210.58,776.02
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,60～64歳,30.47,66.09,431.73
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,65～69歳,44.28,21,552.36
2021,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,70歳～,-,-,-
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,年齢計,25.06,12.21,312.93
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,～19歳,-,-,-
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,20～24歳,18.37,1.65,222.09
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,25～29歳,21.41,5.45,262.37
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,30～34歳,26.8,13.17,334.77
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,35～39歳,25.53,9.36,315.72
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,40～44歳,29.62,21.26,376.7
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,45～49歳,28.83,23.02,368.98
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,50～54歳,29.8,32.87,390.47
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,55～59歳,38.62,31.66,495.1
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,60～64歳,34.89,59.12,477.8
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,65～69歳,-,-,-
2021,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,70歳～,-,-,-
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,年齢計,22.46,16.79,286.31
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,～19歳,15.37,0,184.44
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,20～24歳,16.54,13.96,212.44
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,25～29歳,17.98,15.73,231.49
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,30～34歳,21.51,12.74,270.86
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,35～39歳,22.07,11.87,276.71
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,40～44歳,27.88,33.12,367.68
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,45～49歳,29.49,24.15,378.03
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,50～54歳,25.51,38.15,344.27
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,55～59歳,23.31,4.27,283.99
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,60～64歳,17.92,3.63,218.67
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,65～69歳,24.94,0.89,300.17
2021,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,70歳～,-,-,-
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,年齢計,23,21.39,297.39
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,～19歳,15.37,3.9,188.34
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,20～24歳,16.87,4.93,207.37
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,25～29歳,19.36,16.84,249.16
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,30～34歳,20.94,20.45,271.73
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,35～39歳,23.86,27.8,314.12
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,40～44歳,26.59,31.06,350.14
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,45～49歳,26.22,30.48,345.12
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,50～54歳,25.73,26.6,335.36
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,55～59歳,24.28,19.94,311.3
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,60～64歳,21.31,11.24,266.96
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,65～69歳,17.75,4.92,217.92
2021,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,70歳～,16.89,0,202.68
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,年齢計,36.94,106.81,550.09
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,～19歳,-,-,-
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,20～24歳,19.4,15.79,248.59
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,25～29歳,24.54,45.42,339.9
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,30～34歳,32.79,66.64,460.12
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,35～39歳,33.43,83.17,484.33
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,40～44歳,40.46,114.89,600.41
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,45～49歳,35.81,104.09,533.81
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,50～54歳,46.29,169.53,725.01
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,55～59歳,42.67,136.08,648.12
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,60～64歳,43.25,195.58,714.58
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,65～69歳,29.52,91.8,446.04
2021,47,沖縄県,O,教育，学習支援業,81,学校教育,70歳～,53.49,61.99,703.87
2021,47,沖縄県,O,教育，学習支援業,82,その他の教育，学習支援業,年齢計,26.08,63.91,376.87
2021,47,沖縄県,O,教育，学習支援業,82,その他の教育，学習支援業,～19歳,-,-,-
2021,47,沖縄県,O,教育，学習支援業,82,その他の教育，学習支援業,20～24歳,20.38,38,282.56
2021,47,沖縄県,O,教育，学習支援業,82,その他の教育，学習支援業,25～29歳,19.98,46.98,286.74
2021,47,沖縄県,O,教育，学習支援業,82,その他の教育，学習支援業,30～34歳,19.97,35.14,274.78
2021,47,沖縄県,O,教育，学習支援業,82,その他の教育，学習支援業,35～39歳,24.56,73.74,368.46
